id	version	source	line	object	variant	name	type	pattern	required	description
OAS-2.0-F0124	2.0	oas/2.0/2.0.md	1091	Header Object	Fixed Fields	maxItems	integer	false	false	See https://tools.ietf.org/html/draft-fge-json-schema-validation-00#section-5.3.2.
OAS-2.0-F0125	2.0	oas/2.0/2.0.md	1092	Header Object	Fixed Fields	minItems	integer	false	false	See https://tools.ietf.org/html/draft-fge-json-schema-validation-00#section-5.3.3.
OAS-2.0-F0126	2.0	oas/2.0/2.0.md	1093	Header Object	Fixed Fields	uniqueItems	boolean	false	false	https://tools.ietf.org/html/draft-fge-json-schema-validation-00#section-5.3.4.
OAS-2.0-F0127	2.0	oas/2.0/2.0.md	1094	Header Object	Fixed Fields	enum	[*]	false	false	See https://tools.ietf.org/html/draft-fge-json-schema-validation-00#section-5.5.1.
OAS-2.0-F0128	2.0	oas/2.0/2.0.md	1095	Header Object	Fixed Fields	multipleOf	number	false	false	See https://tools.ietf.org/html/draft-fge-json-schema-validation-00#section-5.1.1.
OAS-2.0-F0129	2.0	oas/2.0/2.0.md	1101	Header Object	Patterned Fields	^x-	Any	true	false	Allows extensions to the Swagger Schema. The field name MUST begin with `x-`, for example, `x-internal-id`. The value can be `null`, a primitive, an array or an object. See [Vendor Extensions](#specification-extensions) for further details.
OAS-2.0-F0130	2.0	oas/2.0/2.0.md	1126	Tag Object	Fixed Fields	name	string	false	true	**Required.** The name of the tag.
OAS-2.0-F0131	2.0	oas/2.0/2.0.md	1127	Tag Object	Fixed Fields	description	string	false	false	A short description for the tag. [GFM syntax](https://guides.github.com/features/mastering-markdown/#GitHub-flavored-markdown) can be used for rich text representation.
OAS-2.0-F0132	2.0	oas/2.0/2.0.md	1128	Tag Object	Fixed Fields	externalDocs	External Documentation Object	false	false	Additional external documentation for this tag.
OAS-2.0-F0133	2.0	oas/2.0/2.0.md	1133	Tag Object	Patterned Fields	^x-	Any	true	false	Allows extensions to the Swagger Schema. The field name MUST begin with `x-`, for example, `x-internal-id`. The value can be `null`, a primitive, an array or an object. See [Vendor Extensions](#specification-extensions) for further details.
OAS-2.0-F0134	2.0	oas/2.0/2.0.md	1158	Reference Object	Fixed Fields	$ref	string	false	true	**Required.** The reference string.
OAS-2.0-F0135	2.0	oas/2.0/2.0.md	1234	Schema Object	Fixed Fields	discriminator	string	false	true	Adds support for polymorphism. The discriminator is the schema property name that is used to differentiate between other schema that inherit this schema. The property name used MUST be defined at this schema and it MUST be in the `required` property list. When used, the value MUST be the name of this schema or any schema that inherits it.
OAS-2.0-F0136	2.0	oas/2.0/2.0.md	1235	Schema Object	Fixed Fields	readOnly	boolean	false	true	"Relevant only for Schema `""properties""` definitions. Declares the property as ""read only"". This means that it MAY be sent as part of a response but MUST NOT be sent as part of the request. Properties marked as `readOnly` being `true` SHOULD NOT be in the `required` list of the defined schema. Default value is `false`."
OAS-2.0-F0137	2.0	oas/2.0/2.0.md	1236	Schema Object	Fixed Fields	xml	XML Object	false	false	This MAY be used only on properties schemas. It has no effect on root schemas. Adds Additional metadata to describe the XML representation format of this property.
OAS-2.0-F0138	2.0	oas/2.0/2.0.md	1237	Schema Object	Fixed Fields	externalDocs	External Documentation Object	false	false	Additional external documentation for this schema.
OAS-2.0-F0139	2.0	oas/2.0/2.0.md	1238	Schema Object	Fixed Fields	example	Any	false	false	A free-form property to include an example of an instance for this schema.
OAS-2.0-F0140	2.0	oas/2.0/2.0.md	1244	Schema Object	Fixed Fields	^x-	Any	true	false	Allows extensions to the Swagger Schema. The field name MUST begin with `x-`, for example, `x-internal-id`. The value can be `null`, a primitive, an array or an object. See [Vendor Extensions](#specification-extensions) for further details.
OAS-2.0-F0141	2.0	oas/2.0/2.0.md	1587	XML Object	Fixed Fields	name	string	false	false	Replaces the name of the element/attribute used for the described schema property. When defined within the Items Object (`items`), it will affect the name of the individual XML elements within the list. When defined alongside `type` being `array` (outside the `items`), it will affect the wrapping element and only if `wrapped` is `true`. If `wrapped` is `false`, it will be ignored.
OAS-2.0-F0142	2.0	oas/2.0/2.0.md	1588	XML Object	Fixed Fields	namespace	string	false	false	The URL of the namespace definition. Value SHOULD be in the form of a URL.
OAS-2.0-F0143	2.0	oas/2.0/2.0.md	1589	XML Object	Fixed Fields	prefix	string	false	false	The prefix to be used for the [name](#xmlName).
OAS-2.0-F0144	2.0	oas/2.0/2.0.md	1590	XML Object	Fixed Fields	attribute	boolean	false	false	Declares whether the property definition translates to an attribute instead of an element. Default value is `false`.
OAS-2.0-F0145	2.0	oas/2.0/2.0.md	1591	XML Object	Fixed Fields	wrapped	boolean	false	false	MAY be used only for an array definition. Signifies whether the array is wrapped (for example, `<books><book/><book/></books>`) or unwrapped (`<book/><book/>`). Default value is `false`. The definition takes effect only when defined alongside `type` being `array` (outside the `items`).
OAS-2.0-F0146	2.0	oas/2.0/2.0.md	1597	XML Object	Fixed Fields	^x-	Any	true	false	Allows extensions to the Swagger Schema. The field name MUST begin with `x-`, for example, `x-internal-id`. The value can be `null`, a primitive, an array or an object. See [Vendor Extensions](#specification-extensions) for further details.
OAS-2.0-F0147	2.0	oas/2.0/2.0.md	1942	Definitions Object	Patterned Fields	{name}	Schema Object	true	false	"A single definition, mapping a ""name"" to the schema it defines."
OAS-2.0-F0148	2.0	oas/2.0/2.0.md	2004	Parameters Definitions Object	Patterned Fields	{name}	Parameter Object	true	false	"A single parameter definition, mapping a ""name"" to the parameter it defines."
OAS-2.0-F0149	2.0	oas/2.0/2.0.md	2057	Responses Definitions Object	Patterned Fields	{name}	Response Object	true	false	"A single response definition, mapping a ""name"" to the response it defines."
OAS-2.0-F0150	2.0	oas/2.0/2.0.md	2096	Security Definitions Object	Patterned Fields	{name}	Security Scheme Object	true	false	"A single security scheme definition, mapping a ""name"" to the scheme it defines."
OAS-2.0-F0151	2.0	oas/2.0/2.0.md	2140	Security Scheme Object	Fixed Fields	type	string	false	true	"Any | **Required.** The type of the security scheme. Valid values are `""basic""`, `""apiKey""` or `""oauth2""`."
OAS-2.0-F0152	2.0	oas/2.0/2.0.md	2141	Security Scheme Object	Fixed Fields	description	string	false	false	Any | A short description for security scheme.
OAS-2.0-F0153	2.0	oas/2.0/2.0.md	2142	Security Scheme Object	Fixed Fields	name	string	false	true	`apiKey` | **Required.** The name of the header or query parameter to be used.
OAS-2.0-F0154	2.0	oas/2.0/2.0.md	2143	Security Scheme Object	Fixed Fields	in	string	false	true	"`apiKey` | **Required** The location of the API key. Valid values are `""query""` or `""header""`."
OAS-2.0-F0155	2.0	oas/2.0/2.0.md	2144	Security Scheme Object	Fixed Fields	flow	string	false	true	"`oauth2` | **Required.** The flow used by the OAuth2 security scheme. Valid values are `""implicit""`, `""password""`, `""application""` or `""accessCode""`."
OAS-2.0-F0156	2.0	oas/2.0/2.0.md	2145	Security Scheme Object	Fixed Fields	authorizationUrl	string	false	true	"`oauth2` (`""implicit""`, `""accessCode""`) | **Required.** The authorization URL to be used for this flow. This SHOULD be in the form of a URL."
OAS-2.0-F0157	2.0	oas/2.0/2.0.md	2146	Security Scheme Object	Fixed Fields	tokenUrl	string	false	true	"`oauth2` (`""password""`, `""application""`, `""accessCode""`) | **Required.** The token URL to be used for this flow. This SHOULD be in the form of a URL."
OAS-2.0-F0158	2.0	oas/2.0/2.0.md	2147	Security Scheme Object	Fixed Fields	scopes	Scopes Object	false	true	`oauth2` | **Required.** The available scopes for the OAuth2 security scheme.
OAS-2.0-F0159	2.0	oas/2.0/2.0.md	2153	Security Scheme Object	Patterned Fields	^x-	Any	false	false	Allows extensions to the Swagger Schema. The field name MUST begin with `x-`, for example, `x-internal-id`. The value can be `null`, a primitive, an array or an object. See [Vendor Extensions](#specification-extensions) for further details.
OAS-2.0-F0160	2.0	oas/2.0/2.0.md	2216	Scopes Object	Patterned Fields	{name}	string	true	false	Maps between a name of a scope to a short description of it (as the value of the property).
OAS-2.0-F0161	2.0	oas/2.0/2.0.md	2222	Scopes Object	Patterned Fields	^x-	Any	true	false	Allows extensions to the Swagger Schema. The field name MUST begin with `x-`, for example, `x-internal-id`. The value can be `null`, a primitive, an array or an object. See [Vendor Extensions](#specification-extensions) for further details.
OAS-2.0-F0162	2.0	oas/2.0/2.0.md	2248	Security Requirement Object	Patterned Fields	{name}	[string]	true	true	"Each name must correspond to a security scheme which is declared in the [Security Definitions](#securityDefinitions). If the security scheme is of type `""oauth2""`, then the value is a list of scope names required for the execution. For other security scheme types, the array MUST be empty."
OAS-3.0.0-F0001	3.0.0	oas/3.0/3.0.0.md	191	OpenAPI Object	Fixed Fields	openapi	string	false	true	**REQUIRED**. This string MUST be the [semantic version number](http://semver.org/spec/v2.0.0.html) of the [OpenAPI Specification version](#versions) that the OpenAPI document uses. The `openapi` field SHOULD be used by tooling specifications and clients to interpret the OpenAPI document. This is *not* related to the API [`info.version`](#infoVersion) string.
OAS-3.0.0-F0002	3.0.0	oas/3.0/3.0.0.md	192	OpenAPI Object	Fixed Fields	info	Info Object	false	true	**REQUIRED**. Provides metadata about the API. The metadata MAY be used by tooling as required.
OAS-3.0.0-F0003	3.0.0	oas/3.0/3.0.0.md	193	OpenAPI Object	Fixed Fields	servers	[Server Object]	false	false	An array of Server Objects, which provide connectivity information to a target server. If the `servers` property is not provided, or is an empty array, the default value would be a [Server Object](#server-object) with a [url](#serverUrl) value of `/`.
OAS-3.0.0-F0004	3.0.0	oas/3.0/3.0.0.md	194	OpenAPI Object	Fixed Fields	paths	Paths Object	false	true	**REQUIRED**. The available paths and operations for the API.
OAS-3.0.0-F0005	3.0.0	oas/3.0/3.0.0.md	195	OpenAPI Object	Fixed Fields	components	Components Object	false	false	An element to hold various schemas for the specification.
OAS-3.0.0-F0006	3.0.0	oas/3.0/3.0.0.md	196	OpenAPI Object	Fixed Fields	security	[Security Requirement Object]	false	false	A declaration of which security mechanisms can be used across the API. The list of values includes alternative security requirement objects that can be used. Only one of the security requirement objects need to be satisfied to authorize a request. Individual operations can override this definition.
OAS-3.0.0-F0007	3.0.0	oas/3.0/3.0.0.md	197	OpenAPI Object	Fixed Fields	tags	[Tag Object]	false	false	A list of tags used by the specification with additional metadata. The order of the tags can be used to reflect on their order by the parsing tools. Not all tags that are used by the [Operation Object](#operation-object) must be declared. The tags that are not declared MAY be organized randomly or based on the tools' logic. Each tag name in the list MUST be unique.
OAS-3.0.0-F0008	3.0.0	oas/3.0/3.0.0.md	198	OpenAPI Object	Fixed Fields	externalDocs	External Documentation Object	false	false	Additional external documentation.
OAS-3.0.0-F0009	3.0.0	oas/3.0/3.0.0.md	211	Info Object	Fixed Fields	title	string	false	true	**REQUIRED**. The title of the application.
OAS-3.0.0-F0010	3.0.0	oas/3.0/3.0.0.md	212	Info Object	Fixed Fields	description	string	false	false	A short description of the application. [CommonMark syntax](http://spec.commonmark.org/) MAY be used for rich text representation.
OAS-3.0.0-F0011	3.0.0	oas/3.0/3.0.0.md	213	Info Object	Fixed Fields	termsOfService	string	false	false	A URL to the Terms of Service for the API. MUST be in the format of a URL.
OAS-3.0.0-F0012	3.0.0	oas/3.0/3.0.0.md	214	Info Object	Fixed Fields	contact	Contact Object	false	false	The contact information for the exposed API.
OAS-3.0.0-F0013	3.0.0	oas/3.0/3.0.0.md	215	Info Object	Fixed Fields	license	License Object	false	false	The license information for the exposed API.
OAS-3.0.0-F0014	3.0.0	oas/3.0/3.0.0.md	216	Info Object	Fixed Fields	version	string	false	true	**REQUIRED**. The version of the OpenAPI document (which is distinct from the [OpenAPI Specification version](#oasVersion) or the API implementation version).
OAS-3.0.0-F0015	3.0.0	oas/3.0/3.0.0.md	263	Contact Object	Fixed Fields	name	string	false	false	The identifying name of the contact person/organization.
OAS-3.0.0-F0016	3.0.0	oas/3.0/3.0.0.md	264	Contact Object	Fixed Fields	url	string	false	false	The URL pointing to the contact information. MUST be in the format of a URL.
OAS-3.0.0-F0017	3.0.0	oas/3.0/3.0.0.md	265	Contact Object	Fixed Fields	email	string	false	false	The email address of the contact person/organization. MUST be in the format of an email address.
